team,player,number,pos,season,fpl_game_week_x,mins_played_last,percentage_of_teams_actual_goals_last_5,percentage_of_teams_xg_goals_last_5,percentage_of_teams_actual_assists_last_5,percentage_of_teams_xg_assists_last_5,count,fpl_game_week_y,scored,conceded,cleen_sheet_prob,date,predicted_points_actual,predicted_points_xg
Leicester City,Harvey Barnes,0.0,MID,2018-19,1,4.5,0.0,0.024,0.0,0.0,1,14,1.481978056425452,1.1841947809558375,0.3159254674643136,2018-12-01,1.3159254674643135,1.4937628342353677
Leicester City,Harvey Barnes,0.0,MID,2018-19,1,4.5,0.0,0.024,0.0,0.0,1,15,1.418377243542995,1.5317061931032518,0.2534851762830777,2018-12-05,1.2534851762830777,1.423690445508237
Leicester City,Harvey Barnes,0.0,MID,2018-19,1,4.5,0.0,0.024,0.0,0.0,1,16,1.2503167606632015,2.089292570383185,0.1469625470834538,2018-12-08,1.146962547083454,1.297000558363038
Leicester City,Harvey Barnes,0.0,MID,2018-19,1,4.5,0.0,0.024,0.0,0.0,1,17,0.9910505534718088,1.97338037969472,0.1408666072102938,2018-12-15,1.1408666072102938,1.2597926736269107
Leicester City,Harvey Barnes,0.0,MID,2018-19,1,4.5,0.0,0.024,0.0,0.0,1,18,0.8369983806303759,2.240259911893788,0.0828153295078731,2018-12-22,1.082815329507873,1.183255135183518
Leicester City,Harvey Barnes,0.0,MID,2018-19,1,4.5,0.0,0.024,0.0,0.0,1,19,0.8415052357260377,2.411782017316044,0.0554423517523279,2018-12-26,1.055442351752328,1.1564229800394523
Leicester City,Harvey Barnes,0.0,MID,2018-19,1,4.5,0.0,0.024,0.0,0.0,1,20,1.8551246343684336,0.9886307525533023,0.3834462608459284,2018-12-29,1.3834462608459284,1.6060612169701405
Leicester City,Harvey Barnes,0.0,MID,2018-19,1,4.5,0.0,0.024,0.0,0.0,1,21,1.0531893484754975,1.7211994045741212,0.1877124693022736,2019-01-01,1.1877124693022736,1.3140951911193333
Leicester City,Harvey Barnes,0.0,MID,2018-19,1,4.5,0.0,0.024,0.0,0.0,1,22,1.3774266797942991,1.2015113349315811,0.3030825446367425,2019-01-12,1.3030825446367424,1.4683737462120585
Leicester City,Harvey Barnes,0.0,MID,2018-19,1,4.5,0.0,0.024,0.0,0.0,1,23,1.4558944083131933,1.3911496024626857,0.279872129766004,2019-01-19,1.279872129766004,1.4545794587635872
Leicester City,Harvey Barnes,0.0,MID,2018-19,1,4.5,0.0,0.024,0.0,0.0,1,24,0.5879967958237058,2.576026103829487,0.01,2019-01-30,1.01,1.0805596154988446
Leicester City,Harvey Barnes,0.0,MID,2018-19,1,4.5,0.0,0.024,0.0,0.0,1,25,1.07594026747865,1.871536613314589,0.1655250109175565,2019-02-03,1.1655250109175566,1.2946378430149945
Leicester City,Harvey Barnes,0.0,MID,2018-19,1,4.5,0.0,0.024,0.0,0.0,1,26,0.8548087006008243,2.422989918556937,0.0549024087696795,2019-02-10,1.0549024087696794,1.1574794528417784
Leicester City,Harvey Barnes,0.0,MID,2018-19,1,4.5,0.0,0.024,0.0,0.0,1,27,1.32474790164556,1.5778723196323423,0.2370138154880104,2019-02-23,1.2370138154880104,1.3959835636854776
Leicester City,Harvey Barnes,0.0,MID,2018-19,1,4.5,0.0,0.024,0.0,0.0,1,28,1.767300748682187,1.0613688805483728,0.3632245485825002,2019-02-26,1.3632245485825,1.5753006384243626
Leicester City,Harvey Barnes,0.0,MID,2018-19,1,4.5,0.0,0.024,0.0,0.0,1,29,1.0710173183909184,1.5024394511574326,0.2248870966415249,2019-03-03,1.2248870966415248,1.3534091748484351
Leicester City,Harvey Barnes,0.0,MID,2018-19,1,4.5,0.0,0.024,0.0,0.0,1,30,1.7366219137445902,1.120745455068718,0.3506541520517798,2019-03-09,1.3506541520517799,1.5590487817011307
Leicester City,Harvey Barnes,0.0,MID,2018-19,1,4.5,0.0,0.024,0.0,0.0,1,31,1.1785580507088835,1.650459840795988,0.2112140607819749,2019-03-16,1.211214060781975,1.3526410268670408
Leicester City,Harvey Barnes,0.0,MID,2018-19,1,4.5,0.0,0.024,0.0,0.0,1,32,1.6308729139395783,1.2772213258452216,0.3151370447213587,2019-03-30,1.3151370447213586,1.5108417943941082
Leicester City,Harvey Barnes,0.0,MID,2018-19,1,4.5,0.0,0.024,0.0,0.0,1,33,1.2954845226057772,1.237419881763948,0.2893958826957686,2019-04-06,1.2893958826957685,1.4448540254084619
Leicester City,Harvey Barnes,0.0,MID,2018-19,1,4.5,0.0,0.024,0.0,0.0,1,34,1.5137669825288045,1.339653162815268,0.2937753557906544,2019-04-12,1.2937753557906544,1.475427393694111
Leicester City,Harvey Barnes,0.0,MID,2018-19,1,4.5,0.0,0.024,0.0,0.0,1,35,1.2493801220708634,1.5555283947673035,0.2334015718417725,2019-04-20,1.2334015718417726,1.383327186490276
Leicester City,Harvey Barnes,0.0,MID,2018-19,1,4.5,0.0,0.024,0.0,0.0,1,36,1.350441092446709,1.8948770192973523,0.1880901828343399,2019-04-28,1.18809018283434,1.350143113927945
Leicester City,Harvey Barnes,0.0,MID,2018-19,1,4.5,0.0,0.024,0.0,0.0,1,37,0.4212728909082101,2.720755080734344,0.01,2019-05-06,1.01,1.0605527469089853
Leicester City,Harvey Barnes,0.0,MID,2018-19,1,4.5,0.0,0.024,0.0,0.0,1,38,1.139790372859814,1.8138464958870968,0.1810060727675609,2019-05-12,1.1810060727675609,1.3177809175107384
Leicester City,Harry Maguire,15.0,DEF,2018-19,1,90.0,0.0,0.12000000000000004,0.0,0.02,1,1,0.7855104176269373,2.3103121716990045,0.0665168536650804,2018-08-10,2.2660674146603217,2.878765540409333
Leicester City,Harry Maguire,15.0,DEF,2018-19,1,90.0,0.0,0.12000000000000004,0.0,0.02,1,2,1.8853983599143147,1.0914481458276786,0.36968437959961,2018-08-18,3.47873751839844,4.949348239131606
Leicester City,Harry Maguire,15.0,DEF,2018-19,1,90.0,0.0,0.12000000000000004,0.0,0.02,1,3,1.0715441519704296,1.62483421534384,0.205096154875252,2018-08-25,2.820384619501008,3.6561890580379433
Leicester City,Harry Maguire,15.0,DEF,2018-19,1,90.0,0.0,0.12000000000000004,0.0,0.02,1,4,1.014410211830396,2.2732341116000487,0.0944993393405967,2018-09-01,2.377997357362387,3.169237322590096
Leicester City,Harry Maguire,15.0,DEF,2018-19,1,90.0,0.0,0.12000000000000004,0.0,0.02,1,5,1.3497146708711592,1.725268491012931,0.2155158269742912,2018-09-15,2.8620633078971647,3.914840751176669
Leicester City,Harry Maguire,15.0,DEF,2018-19,1,90.0,0.0,0.12000000000000004,0.0,0.02,1,6,1.7435316877734863,0.9562616386955288,0.3779820115401918,2018-09-22,3.511928046160767,4.871882762624087
Leicester City,Harry Maguire,15.0,DEF,2018-19,1,90.0,0.0,0.12000000000000004,0.0,0.02,1,7,1.2326087394603853,1.7877003279829775,0.1941541380435869,2018-09-29,2.7766165521743478,3.7380513689534483
Leicester City,Harry Maguire,15.0,DEF,2018-19,1,90.0,0.0,0.12000000000000004,0.0,0.02,1,8,1.4579690153211686,1.396773663183664,0.2791595471214564,2018-10-06,3.1166381884858256,4.2538540204363375
Leicester City,Harry Maguire,15.0,DEF,2018-19,1,90.0,0.0,0.12000000000000004,0.0,0.02,1,9,1.06928284937829,2.342924184465062,0.0884689650872725,2018-10-22,2.35387586034909,3.187916482864156
Leicester City,Harry Maguire,15.0,DEF,2018-19,1,90.0,0.0,0.12000000000000004,0.0,0.02,1,10,1.69124621604971,1.268189080510022,0.3223964076825899,2018-10-27,3.2895856307303597,4.608757679249134
Leicester City,Harry Maguire,15.0,DEF,2018-19,1,90.0,0.0,0.12000000000000004,0.0,0.02,1,11,1.5183367506002512,1.3810482770212482,0.287503406066409,2018-11-03,3.150013624265636,4.334316289733832
Leicester City,Harry Maguire,15.0,DEF,2018-19,1,90.0,0.0,0.12000000000000004,0.0,0.02,1,12,1.6018809311211424,1.3445773129721186,0.301435017611975,2018-11-10,3.2057400704479,4.455207196722391
Leicester City,Harry Maguire,15.0,DEF,2018-19,1,90.0,0.0,0.12000000000000004,0.0,0.02,1,13,1.4490560784805924,1.4723296185829065,0.2660555728137982,2018-11-24,3.064222291255193,4.1944860324700555
