value,total_points,GW,first_name,second_name,date,squad_number,team
43,7,22,Issa,Diop,12/01/2019,23,West Ham
43,1,23,Issa,Diop,19/01/2019,23,West Ham
43,1,24,Issa,Diop,29/01/2019,23,West Ham
43,2,25,Issa,Diop,04/02/2019,23,West Ham
43,2,26,Issa,Diop,09/02/2019,23,West Ham
43,8,27,Issa,Diop,22/02/2019,23,West Ham
43,2,28,Issa,Diop,27/02/2019,23,West Ham
43,5,29,Issa,Diop,02/03/2019,23,West Ham
43,1,30,Issa,Diop,09/03/2019,23,West Ham
44,1,31,Issa,Diop,16/03/2019,23,West Ham
44,1,32,Issa,Diop,30/03/2019,23,West Ham
43,0,33,Issa,Diop,08/04/2019,23,West Ham
43,0,34,Issa,Diop,13/04/2019,23,West Ham
42,0,35,Issa,Diop,20/04/2019,23,West Ham
42,9,36,Issa,Diop,27/04/2019,23,West Ham
42,7,37,Issa,Diop,04/05/2019,23,West Ham
42,2,38,Issa,Diop,12/05/2019,23,West Ham
50,2,1,Jack,Wilshere,12/08/2018,19,West Ham
50,1,2,Jack,Wilshere,18/08/2018,19,West Ham
49,1,3,Jack,Wilshere,25/08/2018,19,West Ham
49,3,4,Jack,Wilshere,01/09/2018,19,West Ham
49,0,5,Jack,Wilshere,16/09/2018,19,West Ham
49,0,6,Jack,Wilshere,23/09/2018,19,West Ham
49,0,7,Jack,Wilshere,29/09/2018,19,West Ham
49,0,8,Jack,Wilshere,05/10/2018,19,West Ham
48,0,9,Jack,Wilshere,20/10/2018,19,West Ham
48,0,10,Jack,Wilshere,27/10/2018,19,West Ham
48,0,11,Jack,Wilshere,03/11/2018,19,West Ham
48,0,12,Jack,Wilshere,10/11/2018,19,West Ham
48,0,13,Jack,Wilshere,24/11/2018,19,West Ham
48,4,14,Jack,Wilshere,01/12/2018,19,West Ham
48,0,15,Jack,Wilshere,04/12/2018,19,West Ham
48,0,16,Jack,Wilshere,08/12/2018,19,West Ham
48,0,17,Jack,Wilshere,15/12/2018,19,West Ham
48,0,18,Jack,Wilshere,22/12/2018,19,West Ham
48,0,19,Jack,Wilshere,27/12/2018,19,West Ham
48,0,20,Jack,Wilshere,30/12/2018,19,West Ham
48,0,21,Jack,Wilshere,02/01/2019,19,West Ham
48,0,22,Jack,Wilshere,12/01/2019,19,West Ham
48,0,23,Jack,Wilshere,19/01/2019,19,West Ham
48,0,24,Jack,Wilshere,29/01/2019,19,West Ham
48,0,25,Jack,Wilshere,04/02/2019,19,West Ham
48,0,26,Jack,Wilshere,09/02/2019,19,West Ham
48,0,27,Jack,Wilshere,22/02/2019,19,West Ham
48,0,28,Jack,Wilshere,27/02/2019,19,West Ham
48,0,29,Jack,Wilshere,02/03/2019,19,West Ham
48,0,30,Jack,Wilshere,09/03/2019,19,West Ham
48,0,31,Jack,Wilshere,16/03/2019,19,West Ham
48,0,32,Jack,Wilshere,30/03/2019,19,West Ham
48,0,33,Jack,Wilshere,08/04/2019,19,West Ham
48,0,34,Jack,Wilshere,13/04/2019,19,West Ham
48,1,35,Jack,Wilshere,20/04/2019,19,West Ham
48,0,36,Jack,Wilshere,27/04/2019,19,West Ham
48,4,37,Jack,Wilshere,04/05/2019,19,West Ham
48,1,38,Jack,Wilshere,12/05/2019,19,West Ham
65,1,1,Javier,Hernández Balcázar,12/08/2018,17,West Ham
65,5,2,Javier,Hernández Balcázar,18/08/2018,17,West Ham
65,1,3,Javier,Hernández Balcázar,25/08/2018,17,West Ham
64,1,4,Javier,Hernández Balcázar,01/09/2018,17,West Ham
64,0,5,Javier,Hernández Balcázar,16/09/2018,17,West Ham
63,0,6,Javier,Hernández Balcázar,23/09/2018,17,West Ham
63,0,7,Javier,Hernández Balcázar,29/09/2018,17,West Ham
62,0,8,Javier,Hernández Balcázar,05/10/2018,17,West Ham
62,1,9,Javier,Hernández Balcázar,20/10/2018,17,West Ham
62,2,10,Javier,Hernández Balcázar,27/10/2018,17,West Ham
62,6,11,Javier,Hernández Balcázar,03/11/2018,17,West Ham
62,1,12,Javier,Hernández Balcázar,10/11/2018,17,West Ham
62,1,13,Javier,Hernández Balcázar,24/11/2018,17,West Ham
62,13,14,Javier,Hernández Balcázar,01/12/2018,17,West Ham
62,2,15,Javier,Hernández Balcázar,04/12/2018,17,West Ham
63,9,16,Javier,Hernández Balcázar,08/12/2018,17,West Ham
64,5,17,Javier,Hernández Balcázar,15/12/2018,17,West Ham
65,2,18,Javier,Hernández Balcázar,22/12/2018,17,West Ham
64,0,19,Javier,Hernández Balcázar,27/12/2018,17,West Ham
63,0,20,Javier,Hernández Balcázar,30/12/2018,17,West Ham
62,0,21,Javier,Hernández Balcázar,02/01/2019,17,West Ham
61,0,22,Javier,Hernández Balcázar,12/01/2019,17,West Ham
61,1,23,Javier,Hernández Balcázar,19/01/2019,17,West Ham
61,1,24,Javier,Hernández Balcázar,29/01/2019,17,West Ham
61,1,25,Javier,Hernández Balcázar,04/02/2019,17,West Ham
61,2,26,Javier,Hernández Balcázar,09/02/2019,17,West Ham
61,9,27,Javier,Hernández Balcázar,22/02/2019,17,West Ham
61,0,28,Javier,Hernández Balcázar,27/02/2019,17,West Ham
61,5,29,Javier,Hernández Balcázar,02/03/2019,17,West Ham
61,1,30,Javier,Hernández Balcázar,09/03/2019,17,West Ham
61,12,31,Javier,Hernández Balcázar,16/03/2019,17,West Ham
61,1,32,Javier,Hernández Balcázar,30/03/2019,17,West Ham
61,1,33,Javier,Hernández Balcázar,08/04/2019,17,West Ham
61,2,34,Javier,Hernández Balcázar,13/04/2019,17,West Ham
61,0,35,Javier,Hernández Balcázar,20/04/2019,17,West Ham
61,0,36,Javier,Hernández Balcázar,27/04/2019,17,West Ham
61,0,37,Javier,Hernández Balcázar,04/05/2019,17,West Ham
61,0,38,Javier,Hernández Balcázar,12/05/2019,17,West Ham
50,0,1,Jordan,Hugill,12/08/2018,12,West Ham
50,0,2,Jordan,Hugill,18/08/2018,12,West Ham
50,0,3,Jordan,Hugill,25/08/2018,12,West Ham
50,0,4,Jordan,Hugill,01/09/2018,12,West Ham
50,0,5,Jordan,Hugill,16/09/2018,12,West Ham
50,0,6,Jordan,Hugill,23/09/2018,12,West Ham
50,0,7,Jordan,Hugill,29/09/2018,12,West Ham
50,0,8,Jordan,Hugill,05/10/2018,12,West Ham
50,0,9,Jordan,Hugill,20/10/2018,12,West Ham
50,0,10,Jordan,Hugill,27/10/2018,12,West Ham
50,0,11,Jordan,Hugill,03/11/2018,12,West Ham
50,0,12,Jordan,Hugill,10/11/2018,12,West Ham
50,0,13,Jordan,Hugill,24/11/2018,12,West Ham
50,0,14,Jordan,Hugill,01/12/2018,12,West Ham
50,0,15,Jordan,Hugill,04/12/2018,12,West Ham
50,0,16,Jordan,Hugill,08/12/2018,12,West Ham
50,0,17,Jordan,Hugill,15/12/2018,12,West Ham
50,0,18,Jordan,Hugill,22/12/2018,12,West Ham
50,0,19,Jordan,Hugill,27/12/2018,12,West Ham
50,0,20,Jordan,Hugill,30/12/2018,12,West Ham
50,0,21,Jordan,Hugill,02/01/2019,12,West Ham
50,0,22,Jordan,Hugill,12/01/2019,12,West Ham
50,0,23,Jordan,Hugill,19/01/2019,12,West Ham
50,0,24,Jordan,Hugill,29/01/2019,12,West Ham
50,0,25,Jordan,Hugill,04/02/2019,12,West Ham
50,0,26,Jordan,Hugill,09/02/2019,12,West Ham
50,0,27,Jordan,Hugill,22/02/2019,12,West Ham
50,0,28,Jordan,Hugill,27/02/2019,12,West Ham
50,0,29,Jordan,Hugill,02/03/2019,12,West Ham
50,0,30,Jordan,Hugill,09/03/2019,12,West Ham
50,0,31,Jordan,Hugill,16/03/2019,12,West Ham
50,0,32,Jordan,Hugill,30/03/2019,12,West Ham
50,0,33,Jordan,Hugill,08/04/2019,12,West Ham
50,0,34,Jordan,Hugill,13/04/2019,12,West Ham
50,0,35,Jordan,Hugill,20/04/2019,12,West Ham
50,0,36,Jordan,Hugill,27/04/2019,12,West Ham
50,0,37,Jordan,Hugill,04/05/2019,12,West Ham
50,0,38,Jordan,Hugill,12/05/2019,12,West Ham
65,0,1,Lucas,Pérez,12/08/2018,27,West Ham
65,1,2,Lucas,Pérez,18/08/2018,27,West Ham
65,1,3,Lucas,Pérez,25/08/2018,27,West Ham
64,0,4,Lucas,Pérez,01/09/2018,27,West Ham
64,0,5,Lucas,Pérez,16/09/2018,27,West Ham
63,1,6,Lucas,Pérez,23/09/2018,27,West Ham
63,0,7,Lucas,Pérez,29/09/2018,27,West Ham
63,1,8,Lucas,Pérez,05/10/2018,27,West Ham
62,0,9,Lucas,Pérez,20/10/2018,27,West Ham
62,0,10,Lucas,Pérez,27/10/2018,27,West Ham
62,0,11,Lucas,Pérez,03/11/2018,27,West Ham
62,0,12,Lucas,Pérez,10/11/2018,27,West Ham
62,1,13,Lucas,Pérez,24/11/2018,27,West Ham
62,0,14,Lucas,Pérez,01/12/2018,27,West Ham
62,12,15,Lucas,Pérez,04/12/2018,27,West Ham
62,1,16,Lucas,Pérez,08/12/2018,27,West Ham
62,0,17,Lucas,Pérez,15/12/2018,27,West Ham
62,0,18,Lucas,Pérez,22/12/2018,27,West Ham
62,2,19,Lucas,Pérez,27/12/2018,27,West Ham
62,1,20,Lucas,Pérez,30/12/2018,27,West Ham
62,1,21,Lucas,Pérez,02/01/2019,27,West Ham
62,0,22,Lucas,Pérez,12/01/2019,27,West Ham
62,0,23,Lucas,Pérez,19/01/2019,27,West Ham
62,0,24,Lucas,Pérez,29/01/2019,27,West Ham
62,0,25,Lucas,Pérez,04/02/2019,27,West Ham
62,0,26,Lucas,Pérez,09/02/2019,27,West Ham
62,0,27,Lucas,Pérez,22/02/2019,27,West Ham
62,0,28,Lucas,Pérez,27/02/2019,27,West Ham
62,0,29,Lucas,Pérez,02/03/2019,27,West Ham
62,0,30,Lucas,Pérez,09/03/2019,27,West Ham
62,1,31,Lucas,Pérez,16/03/2019,27,West Ham
62,1,32,Lucas,Pérez,30/03/2019,27,West Ham
62,0,33,Lucas,Pérez,08/04/2019,27,West Ham
62,0,34,Lucas,Pérez,13/04/2019,27,West Ham
62,7,35,Lucas,Pérez,20/04/2019,27,West Ham
62,1,36,Lucas,Pérez,27/04/2019,27,West Ham
62,1,37,Lucas,Pérez,04/05/2019,27,West Ham
62,0,38,Lucas,Pérez,12/05/2019,27,West Ham
45,1,1,Lukasz,Fabianski,12/08/2018,1,West Ham
45,2,2,Lukasz,Fabianski,18/08/2018,1,West Ham
45,5,3,Lukasz,Fabianski,25/08/2018,1,West Ham
45,3,4,Lukasz,Fabianski,01/09/2018,1,West Ham
45,3,5,Lukasz,Fabianski,16/09/2018,1,West Ham
45,11,6,Lukasz,Fabianski,23/09/2018,1,West Ham
45,3,7,Lukasz,Fabianski,29/09/2018,1,West Ham
45,3,8,Lukasz,Fabianski,05/10/2018,1,West Ham
45,2,9,Lukasz,Fabianski,20/10/2018,1,West Ham
45,6,10,Lukasz,Fabianski,27/10/2018,1,West Ham
45,1,11,Lukasz,Fabianski,03/11/2018,1,West Ham
45,5,12,Lukasz,Fabianski,10/11/2018,1,West Ham
45,0,13,Lukasz,Fabianski,24/11/2018,1,West Ham
45,8,14,Lukasz,Fabianski,01/12/2018,1,West Ham
45,9,15,Lukasz,Fabianski,04/12/2018,1,West Ham
46,1,16,Lukasz,Fabianski,08/12/2018,1,West Ham
46,9,17,Lukasz,Fabianski,15/12/2018,1,West Ham
47,2,18,Lukasz,Fabianski,22/12/2018,1,West Ham
47,3,19,Lukasz,Fabianski,27/12/2018,1,West Ham
47,2,20,Lukasz,Fabianski,30/12/2018,1,West Ham
48,2,21,Lukasz,Fabianski,02/01/2019,1,West Ham
48,9,22,Lukasz,Fabianski,12/01/2019,1,West Ham
48,2,23,Lukasz,Fabianski,19/01/2019,1,West Ham
48,3,24,Lukasz,Fabianski,29/01/2019,1,West Ham
48,3,25,Lukasz,Fabianski,04/02/2019,1,West Ham
47,3,26,Lukasz,Fabianski,09/02/2019,1,West Ham
47,3,27,Lukasz,Fabianski,22/02/2019,1,West Ham
47,3,28,Lukasz,Fabianski,27/02/2019,1,West Ham
47,6,29,Lukasz,Fabianski,02/03/2019,1,West Ham
48,2,30,Lukasz,Fabianski,09/03/2019,1,West Ham
48,1,31,Lukasz,Fabianski,16/03/2019,1,West Ham
48,3,32,Lukasz,Fabianski,30/03/2019,1,West Ham
48,2,33,Lukasz,Fabianski,08/04/2019,1,West Ham
48,1,34,Lukasz,Fabianski,13/04/2019,1,West Ham
47,2,35,Lukasz,Fabianski,20/04/2019,1,West Ham
47,9,36,Lukasz,Fabianski,27/04/2019,1,West Ham
47,6,37,Lukasz,Fabianski,04/05/2019,1,West Ham
47,4,38,Lukasz,Fabianski,12/05/2019,1,West Ham
65,0,1,Manuel,Lanzini,12/08/2018,10,West Ham
65,0,2,Manuel,Lanzini,18/08/2018,10,West Ham
65,0,3,Manuel,Lanzini,25/08/2018,10,West Ham
64,0,4,Manuel,Lanzini,01/09/2018,10,West Ham
64,0,5,Manuel,Lanzini,16/09/2018,10,West Ham
64,0,6,Manuel,Lanzini,23/09/2018,10,West Ham
64,0,7,Manuel,Lanzini,29/09/2018,10,West Ham
64,0,8,Manuel,Lanzini,05/10/2018,10,West Ham
64,0,9,Manuel,Lanzini,20/10/2018,10,West Ham
64,0,10,Manuel,Lanzini,27/10/2018,10,West Ham
64,0,11,Manuel,Lanzini,03/11/2018,10,West Ham
64,0,12,Manuel,Lanzini,10/11/2018,10,West Ham
64,0,13,Manuel,Lanzini,24/11/2018,10,West Ham
64,0,14,Manuel,Lanzini,01/12/2018,10,West Ham
64,0,15,Manuel,Lanzini,04/12/2018,10,West Ham
64,0,16,Manuel,Lanzini,08/12/2018,10,West Ham
64,0,17,Manuel,Lanzini,15/12/2018,10,West Ham
64,0,18,Manuel,Lanzini,22/12/2018,10,West Ham
64,0,19,Manuel,Lanzini,27/12/2018,10,West Ham
64,0,20,Manuel,Lanzini,30/12/2018,10,West Ham
64,0,21,Manuel,Lanzini,02/01/2019,10,West Ham
64,0,22,Manuel,Lanzini,12/01/2019,10,West Ham
64,0,23,Manuel,Lanzini,19/01/2019,10,West Ham
64,0,24,Manuel,Lanzini,29/01/2019,10,West Ham
64,0,25,Manuel,Lanzini,04/02/2019,10,West Ham
64,0,26,Manuel,Lanzini,09/02/2019,10,West Ham
64,0,27,Manuel,Lanzini,22/02/2019,10,West Ham
64,1,28,Manuel,Lanzini,27/02/2019,10,West Ham
64,3,29,Manuel,Lanzini,02/03/2019,10,West Ham
64,1,30,Manuel,Lanzini,09/03/2019,10,West Ham
64,5,31,Manuel,Lanzini,16/03/2019,10,West Ham
64,2,32,Manuel,Lanzini,30/03/2019,10,West Ham
64,2,33,Manuel,Lanzini,08/04/2019,10,West Ham
64,7,34,Manuel,Lanzini,13/04/2019,10,West Ham
64,0,35,Manuel,Lanzini,20/04/2019,10,West Ham
64,0,36,Manuel,Lanzini,27/04/2019,10,West Ham
64,2,37,Manuel,Lanzini,04/05/2019,10,West Ham
64,8,38,Manuel,Lanzini,12/05/2019,10,West Ham
70,2,1,Marko,Arnautovic,12/08/2018,7,West Ham
70,8,2,Marko,Arnautovic,18/08/2018,7,West Ham
70,5,3,Marko,Arnautovic,25/08/2018,7,West Ham
70,2,4,Marko,Arnautovic,01/09/2018,7,West Ham
70,12,5,Marko,Arnautovic,16/09/2018,7,West Ham
70,0,6,Marko,Arnautovic,23/09/2018,7,West Ham
69,7,7,Marko,Arnautovic,29/09/2018,7,West Ham
70,1,8,Marko,Arnautovic,05/10/2018,7,West Ham
70,1,9,Marko,Arnautovic,20/10/2018,7,West Ham
70,0,10,Marko,Arnautovic,27/10/2018,7,West Ham
70,12,11,Marko,Arnautovic,03/11/2018,7,West Ham
71,2,12,Marko,Arnautovic,10/11/2018,7,West Ham
71,2,13,Marko,Arnautovic,24/11/2018,7,West Ham
71,5,14,Marko,Arnautovic,01/12/2018,7,West Ham
72,0,15,Marko,Arnautovic,04/12/2018,7,West Ham
70,0,16,Marko,Arnautovic,08/12/2018,7,West Ham
69,0,17,Marko,Arnautovic,15/12/2018,7,West Ham
69,0,18,Marko,Arnautovic,22/12/2018,7,West Ham
69,0,19,Marko,Arnautovic,27/12/2018,7,West Ham
69,2,20,Marko,Arnautovic,30/12/2018,7,West Ham
69,13,21,Marko,Arnautovic,02/01/2019,7,West Ham
69,2,22,Marko,Arnautovic,12/01/2019,7,West Ham
69,0,23,Marko,Arnautovic,19/01/2019,7,West Ham
69,2,24,Marko,Arnautovic,29/01/2019,7,West Ham
69,0,25,Marko,Arnautovic,04/02/2019,7,West Ham
68,1,26,Marko,Arnautovic,09/02/2019,7,West Ham
68,4,27,Marko,Arnautovic,22/02/2019,7,West Ham
68,0,28,Marko,Arnautovic,27/02/2019,7,West Ham
68,1,29,Marko,Arnautovic,02/03/2019,7,West Ham
68,1,30,Marko,Arnautovic,09/03/2019,7,West Ham
69,2,31,Marko,Arnautovic,16/03/2019,7,West Ham
69,2,32,Marko,Arnautovic,30/03/2019,7,West Ham
68,2,33,Marko,Arnautovic,08/04/2019,7,West Ham
68,0,34,Marko,Arnautovic,13/04/2019,7,West Ham
68,2,35,Marko,Arnautovic,20/04/2019,7,West Ham
67,5,36,Marko,Arnautovic,27/04/2019,7,West Ham
67,13,37,Marko,Arnautovic,04/05/2019,7,West Ham
67,6,38,Marko,Arnautovic,12/05/2019,7,West Ham
50,2,1,Mark,Noble,12/08/2018,16,West Ham
50,1,2,Mark,Noble,18/08/2018,16,West Ham
50,0,3,Mark,Noble,25/08/2018,16,West Ham
49,0,4,Mark,Noble,01/09/2018,16,West Ham
49,5,5,Mark,Noble,16/09/2018,16,West Ham
49,3,6,Mark,Noble,23/09/2018,16,West Ham
49,5,7,Mark,Noble,29/09/2018,16,West Ham
49,2,8,Mark,Noble,05/10/2018,16,West Ham
49,1,9,Mark,Noble,20/10/2018,16,West Ham
49,-2,10,Mark,Noble,27/10/2018,16,West Ham
49,0,11,Mark,Noble,03/11/2018,16,West Ham
49,0,12,Mark,Noble,10/11/2018,16,West Ham
49,0,13,Mark,Noble,24/11/2018,16,West Ham
49,2,14,Mark,Noble,01/12/2018,16,West Ham
49,2,15,Mark,Noble,04/12/2018,16,West Ham
49,2,16,Mark,Noble,08/12/2018,16,West Ham
49,2,17,Mark,Noble,15/12/2018,16,West Ham
49,1,18,Mark,Noble,22/12/2018,16,West Ham
49,1,19,Mark,Noble,27/12/2018,16,West Ham
48,1,20,Mark,Noble,30/12/2018,16,West Ham
48,4,21,Mark,Noble,02/01/2019,16,West Ham
48,3,22,Mark,Noble,12/01/2019,16,West Ham
48,2,23,Mark,Noble,19/01/2019,16,West Ham
48,2,24,Mark,Noble,29/01/2019,16,West Ham
48,2,25,Mark,Noble,04/02/2019,16,West Ham
48,9,26,Mark,Noble,09/02/2019,16,West Ham
48,2,27,Mark,Noble,22/02/2019,16,West Ham
48,0,28,Mark,Noble,27/02/2019,16,West Ham
48,7,29,Mark,Noble,02/03/2019,16,West Ham
48,1,30,Mark,Noble,09/03/2019,16,West Ham
48,6,31,Mark,Noble,16/03/2019,16,West Ham
48,0,32,Mark,Noble,30/03/2019,16,West Ham
48,2,33,Mark,Noble,08/04/2019,16,West Ham
48,2,34,Mark,Noble,13/04/2019,16,West Ham
48,5,35,Mark,Noble,20/04/2019,16,West Ham
48,3,36,Mark,Noble,27/04/2019,16,West Ham
48,6,37,Mark,Noble,04/05/2019,16,West Ham
48,15,38,Mark,Noble,12/05/2019,16,West Ham
70,1,1,Michail,Antonio,12/08/2018,30,West Ham
70,0,2,Michail,Antonio,18/08/2018,30,West Ham
69,2,3,Michail,Antonio,25/08/2018,30,West Ham
69,3,4,Michail,Antonio,01/09/2018,30,West Ham
69,1,5,Michail,Antonio,16/09/2018,30,West Ham
68,3,6,Michail,Antonio,23/09/2018,30,West Ham
68,1,7,Michail,Antonio,29/09/2018,30,West Ham
68,1,8,Michail,Antonio,05/10/2018,30,West Ham
68,1,9,Michail,Antonio,20/10/2018,30,West Ham
68,1,10,Michail,Antonio,27/10/2018,30,West Ham
68,4,11,Michail,Antonio,03/11/2018,30,West Ham
68,4,12,Michail,Antonio,10/11/2018,30,West Ham
68,2,13,Michail,Antonio,24/11/2018,30,West Ham
68,0,14,Michail,Antonio,01/12/2018,30,West Ham
68,7,15,Michail,Antonio,04/12/2018,30,West Ham
68,0,16,Michail,Antonio,08/12/2018,30,West Ham
68,8,17,Michail,Antonio,15/12/2018,30,West Ham
68,1,18,Michail,Antonio,22/12/2018,30,West Ham
68,7,19,Michail,Antonio,27/12/2018,30,West Ham
68,2,20,Michail,Antonio,30/12/2018,30,West Ham
68,4,21,Michail,Antonio,02/01/2019,30,West Ham
68,3,22,Michail,Antonio,12/01/2019,30,West Ham
68,2,23,Michail,Antonio,19/01/2019,30,West Ham
68,2,24,Michail,Antonio,29/01/2019,30,West Ham
68,8,25,Michail,Antonio,04/02/2019,30,West Ham
68,7,26,Michail,Antonio,09/02/2019,30,West Ham
68,7,27,Michail,Antonio,22/02/2019,30,West Ham
68,1,28,Michail,Antonio,27/02/2019,30,West Ham
68,0,29,Michail,Antonio,02/03/2019,30,West Ham
68,1,30,Michail,Antonio,09/03/2019,30,West Ham
68,1,31,Michail,Antonio,16/03/2019,30,West Ham
68,1,32,Michail,Antonio,30/03/2019,30,West Ham
68,0,33,Michail,Antonio,08/04/2019,30,West Ham
68,1,34,Michail,Antonio,13/04/2019,30,West Ham
68,7,35,Michail,Antonio,20/04/2019,30,West Ham
68,8,36,Michail,Antonio,27/04/2019,30,West Ham
68,3,37,Michail,Antonio,04/05/2019,30,West Ham
68,13,38,Michail,Antonio,12/05/2019,30,West Ham
45,0,1,Pablo,Zabaleta,12/08/2018,5,West Ham
45,0,2,Pablo,Zabaleta,18/08/2018,5,West Ham
44,0,3,Pablo,Zabaleta,25/08/2018,5,West Ham
44,0,4,Pablo,Zabaleta,01/09/2018,5,West Ham
43,1,5,Pablo,Zabaleta,16/09/2018,5,West Ham
43,7,6,Pablo,Zabaleta,23/09/2018,5,West Ham
43,8,7,Pablo,Zabaleta,29/09/2018,5,West Ham
43,2,8,Pablo,Zabaleta,05/10/2018,5,West Ham
43,2,9,Pablo,Zabaleta,20/10/2018,5,West Ham
43,1,10,Pablo,Zabaleta,27/10/2018,5,West Ham
43,1,11,Pablo,Zabaleta,03/11/2018,5,West Ham
43,2,12,Pablo,Zabaleta,10/11/2018,5,West Ham
43,0,13,Pablo,Zabaleta,24/11/2018,5,West Ham
43,5,14,Pablo,Zabaleta,01/12/2018,5,West Ham
43,0,15,Pablo,Zabaleta,04/12/2018,5,West Ham
43,1,16,Pablo,Zabaleta,08/12/2018,5,West Ham
43,6,17,Pablo,Zabaleta,15/12/2018,5,West Ham
43,1,18,Pablo,Zabaleta,22/12/2018,5,West Ham
43,0,19,Pablo,Zabaleta,27/12/2018,5,West Ham
43,0,20,Pablo,Zabaleta,30/12/2018,5,West Ham
43,1,21,Pablo,Zabaleta,02/01/2019,5,West Ham
43,6,22,Pablo,Zabaleta,12/01/2019,5,West Ham
43,1,23,Pablo,Zabaleta,19/01/2019,5,West Ham
43,1,24,Pablo,Zabaleta,29/01/2019,5,West Ham
43,0,25,Pablo,Zabaleta,04/02/2019,5,West Ham
43,1,26,Pablo,Zabaleta,09/02/2019,5,West Ham
43,1,27,Pablo,Zabaleta,22/02/2019,5,West Ham
43,1,28,Pablo,Zabaleta,27/02/2019,5,West Ham
43,0,29,Pablo,Zabaleta,02/03/2019,5,West Ham
43,0,30,Pablo,Zabaleta,09/03/2019,5,West Ham
43,1,31,Pablo,Zabaleta,16/03/2019,5,West Ham
43,1,32,Pablo,Zabaleta,30/03/2019,5,West Ham
43,0,33,Pablo,Zabaleta,08/04/2019,5,West Ham
43,2,34,Pablo,Zabaleta,13/04/2019,5,West Ham
43,1,35,Pablo,Zabaleta,20/04/2019,5,West Ham
43,0,36,Pablo,Zabaleta,27/04/2019,5,West Ham
43,0,37,Pablo,Zabaleta,04/05/2019,5,West Ham
43,2,38,Pablo,Zabaleta,12/05/2019,5,West Ham
45,0,1,Pedro,Obiang,12/08/2018,14,West Ham
45,0,2,Pedro,Obiang,18/08/2018,14,West Ham
45,0,3,Pedro,Obiang,25/08/2018,14,West Ham
44,1,4,Pedro,Obiang,01/09/2018,14,West Ham
44,6,5,Pedro,Obiang,16/09/2018,14,West Ham
44,3,6,Pedro,Obiang,23/09/2018,14,West Ham
44,2,7,Pedro,Obiang,29/09/2018,14,West Ham
44,1,8,Pedro,Obiang,05/10/2018,14,West Ham
44,0,9,Pedro,Obiang,20/10/2018,14,West Ham
44,0,10,Pedro,Obiang,27/10/2018,14,West Ham
44,2,11,Pedro,Obiang,03/11/2018,14,West Ham
44,2,12,Pedro,Obiang,10/11/2018,14,West Ham
44,2,13,Pedro,Obiang,24/11/2018,14,West Ham
44,1,14,Pedro,Obiang,01/12/2018,14,West Ham
44,0,15,Pedro,Obiang,04/12/2018,14,West Ham
44,1,16,Pedro,Obiang,08/12/2018,14,West Ham
44,1,17,Pedro,Obiang,15/12/2018,14,West Ham
44,0,18,Pedro,Obiang,22/12/2018,14,West Ham
44,2,19,Pedro,Obiang,27/12/2018,14,West Ham
43,0,20,Pedro,Obiang,30/12/2018,14,West Ham
43,2,21,Pedro,Obiang,02/01/2019,14,West Ham
43,1,22,Pedro,Obiang,12/01/2019,14,West Ham
43,0,23,Pedro,Obiang,19/01/2019,14,West Ham
43,1,24,Pedro,Obiang,29/01/2019,14,West Ham
43,1,25,Pedro,Obiang,04/02/2019,14,West Ham
43,1,26,Pedro,Obiang,09/02/2019,14,West Ham
43,0,27,Pedro,Obiang,22/02/2019,14,West Ham
43,2,28,Pedro,Obiang,27/02/2019,14,West Ham
43,1,29,Pedro,Obiang,02/03/2019,14,West Ham
43,0,30,Pedro,Obiang,09/03/2019,14,West Ham
43,0,31,Pedro,Obiang,16/03/2019,14,West Ham
43,1,32,Pedro,Obiang,30/03/2019,14,West Ham
42,1,33,Pedro,Obiang,08/04/2019,14,West Ham
42,0,34,Pedro,Obiang,13/04/2019,14,West Ham
42,4,35,Pedro,Obiang,20/04/2019,14,West Ham
42,1,36,Pedro,Obiang,27/04/2019,14,West Ham
42,3,37,Pedro,Obiang,04/05/2019,14,West Ham
42,0,38,Pedro,Obiang,12/05/2019,14,West Ham
45,0,1,Reece,Oxford,12/08/2018,35,West Ham
45,0,2,Reece,Oxford,18/08/2018,35,West Ham
45,0,3,Reece,Oxford,25/08/2018,35,West Ham
44,0,4,Reece,Oxford,01/09/2018,35,West Ham
44,0,5,Reece,Oxford,16/09/2018,35,West Ham
44,0,6,Reece,Oxford,23/09/2018,35,West Ham
44,0,7,Reece,Oxford,29/09/2018,35,West Ham
43,0,8,Reece,Oxford,05/10/2018,35,West Ham
43,0,9,Reece,Oxford,20/10/2018,35,West Ham
43,0,10,Reece,Oxford,27/10/2018,35,West Ham
43,0,11,Reece,Oxford,03/11/2018,35,West Ham
43,0,12,Reece,Oxford,10/11/2018,35,West Ham
43,0,13,Reece,Oxford,24/11/2018,35,West Ham
43,0,14,Reece,Oxford,01/12/2018,35,West Ham
43,0,15,Reece,Oxford,04/12/2018,35,West Ham
43,0,16,Reece,Oxford,08/12/2018,35,West Ham
43,0,17,Reece,Oxford,15/12/2018,35,West Ham
43,0,18,Reece,Oxford,22/12/2018,35,West Ham
43,0,19,Reece,Oxford,27/12/2018,35,West Ham
43,0,20,Reece,Oxford,30/12/2018,35,West Ham
43,0,21,Reece,Oxford,02/01/2019,35,West Ham
43,0,22,Reece,Oxford,12/01/2019,35,West Ham
43,0,23,Reece,Oxford,19/01/2019,35,West Ham
